Date,SR ID,Route Name,Shop Name,Visit Start,Visit End,GPS Status,Product Category,SKU Name,Qty (Pcs),Unit Price,Total Val,Stock in Shop,Order Status,Payment Mode,Shop ID,Order ID,Distributor Name,Latitude,Longitude,Return Order,SR Daily Target
08-Mar-26,SR-59,Uttara-3,Brothers Store,09:35:31,09:54:03,Matched,Plastics,RFL Storage Box,1,4215,4215,25,Confirmed,Nagad,SHOP-9929,ORD-358405,Chittagong Depot,23.8759,90.3795,No,40000
25-Mar-26,SR-44,Mirpur-1,Azad Store,09:41:44,09:54:04,Matched,Electronics,Vision LED TV 32,7,3781,26467,58,Confirmed,Credit,SHOP-1901,ORD-691935,Chittagong Depot,23.8041,90.3556,No,60000
25-Mar-26,SR-74,Savar,New Market Traders,09:57:55,10:09:18,Matched,Plastics,RFL 20L Bucket,4,2892,11568,26,Pending,Credit,SHOP-6070,ORD-467559,Gazipur Distributor,23.8583,90.2667,No,60000
28-Mar-26,SR-121,Mirpur-1,Amin Variety,14:06:34,14:20:24,Not Matched,Plastics,RFL Water Jug,24,4336,104064,20,Confirmed,Credit,SHOP-8176,ORD-676875,Gazipur Distributor,23.8041,90.3556,No,40000
02-Mar-26,SR-137,Mohammadpur,Sadia Store,16:41:16,17:03:45,Matched,Plastics,RFL Storage Box,9,820,7380,25,Confirmed,Nagad,SHOP-6184,ORD-409182,Dhaka North Depot,23.757,90.358,No,40000
01-Mar-26,SR-142,Gazipur,Hasan Traders,10:58:23,11:17:21,Matched,Furniture,RFL Wardrobe,12,2959,35508,60,Confirmed,bKash,SHOP-5079,ORD-651765,Gazipur Distributor,24.0023,90.4264,Yes,60000
23-Mar-26,SR-132,Savar,Bismillah Store,15:26:48,15:39:02,Matched,Electronics,Vision LED TV 32,12,4529,54348,51,Confirmed,Credit,SHOP-2265,ORD-332333,Narayanganj Hub,23.8583,90.2667,No,60000
06-Mar-26,SR-48,Uttara-10,Green Valley Shop,11:29:29,11:44:16,Not Matched,Kitchenware,RFL Rice Container,1,1385,1385,21,Confirmed,Nagad,SHOP-8934,ORD-781014,Chittagong Depot,23.8738,90.3984,Yes,50000
09-Mar-26,SR-145,Savar,City General Store,14:13:51,14:38:52,Matched,Furniture,RFL Wardrobe,2,1878,3756,11,Pending,Cash,SHOP-5749,ORD-935872,Narayanganj Hub,23.8583,90.2667,No,50000
29-Mar-26,SR-141,Mirpur-10,Omar Store,16:20:54,16:38:03,Matched,Household,RFL Laundry Basket,2,2538,5076,51,Cancelled,bKash,SHOP-5928,ORD-787539,Chittagong Depot,23.8067,90.3687,No,30000
24-Mar-26,SR-92,Mirpur-10,Karim Store,11:13:02,11:25:16,Not Matched,Plastics,RFL Plastic Chair,14,3531,49434,33,Confirmed,Nagad,SHOP-1252,ORD-531069,Gazipur Distributor,23.8067,90.3687,No,40000
20-Mar-26,SR-146,Uttara-3,Bismillah Store,15:22:24,15:35:00,Matched,Kitchenware,RFL Food Carrier,19,542,10298,34,Confirmed,bKash,SHOP-9640,ORD-880893,Dhaka South Depot,23.8759,90.3795,Yes,40000
19-Mar-26,SR-94,Mirpur-1,New Market Traders,11:55:48,12:12:47,Matched,Household,RFL Mop Set,4,4781,19124,19,Confirmed,Credit,SHOP-7394,ORD-548570,Gazipur Distributor,23.8041,90.3556,No,50000
22-Mar-26,SR-34,Gazipur,Al Madina Shop,13:50:26,14:07:06,Matched,Household,RFL Mop Set,25,2469,61725,24,Confirmed,Credit,SHOP-1666,ORD-914487,Chittagong Depot,24.0023,90.4264,No,30000
31-Mar-26,SR-103,Uttara-3,Al Madina Shop,12:13:02,12:38:57,Matched,Furniture,RFL Wardrobe,22,5674,124828,19,Confirmed,Cash,SHOP-7508,ORD-714542,Dhaka North Depot,23.8759,90.3795,No,60000
09-Mar-26,SR-116,Mohammadpur,Rahman Traders,09:00:52,09:08:48,Weak,Plastics,RFL Storage Box,15,2510,37650,31,Cancelled,Cash,SHOP-7442,ORD-868397,Dhaka North Depot,23.757,90.358,No,50000
08-Mar-26,SR-87,Mirpur-10,Karim Store,13:21:26,13:45:14,Matched,Household,RFL Dustbin,22,800,17600,56,Confirmed,Nagad,SHOP-6762,ORD-178342,Dhaka North Depot,23.8067,90.3687,No,30000
22-Mar-26,SR-45,Mirpur-1,Maa Enterprise,14:35:48,14:45:31,Matched,Plastics,RFL Plastic Chair,7,4978,34846,56,Confirmed,Cash,SHOP-4744,ORD-487887,Gazipur Distributor,23.8041,90.3556,No,60000
29-Mar-26,SR-8,Gazipur,Hasan Traders,09:33:32,09:45:54,Matched,Plastics,RFL Plastic Chair,22,2436,53592,59,Pending,Nagad,SHOP-4989,ORD-704908,Chittagong Depot,24.0023,90.4264,No,40000
21-Mar-26,SR-132,Narayanganj,Brothers Store,16:07:11,16:16:22,Matched,Furniture,RFL Wardrobe,10,5092,50920,24,Confirmed,Cash,SHOP-1697,ORD-875225,Gazipur Distributor,23.6238,90.5,No,40000
24-Mar-26,SR-27,Mirpur-1,Azad Store,11:46:49,11:57:34,Matched,Plastics,RFL Plastic Chair,9,4187,37683,58,Pending,bKash,SHOP-6518,ORD-531897,Narayanganj Hub,23.8041,90.3556,No,60000
04-Mar-26,SR-64,Mirpur-1,City General Store,15:14:01,15:35:09,Matched,Electronics,Vision LED TV 32,22,5725,125950,15,Confirmed,Nagad,SHOP-3862,ORD-202760,Narayanganj Hub,23.8041,90.3556,No,60000
31-Mar-26,SR-97,Chittagong,Green Valley Shop,15:30:28,15:38:41,Matched,Electronics,Vision LED TV 32,23,1902,43746,48,Confirmed,bKash,SHOP-5586,ORD-918589,Narayanganj Hub,22.3569,91.7832,Yes,60000
31-Mar-26,SR-98,Mirpur-10,Green Valley Shop,12:24:44,12:31:48,Matched,Kitchenware,RFL Spice Box,11,917,10087,14,Confirmed,Cash,SHOP-8252,ORD-215910,Dhaka North Depot,23.8067,90.3687,Yes,60000
07-Mar-26,SR-134,Savar,Bismillah Store,11:22:19,11:46:48,Weak,Furniture,RFL Dining Table,24,5932,142368,6,Confirmed,Credit,SHOP-2520,ORD-858299,Dhaka North Depot,23.8583,90.2667,No,50000
22-Mar-26,SR-20,Uttara-10,Omar Store,14:50:03,15:00:31,Matched,Kitchenware,RFL Spice Box,21,5669,119049,41,Cancelled,Nagad,SHOP-2633,ORD-806700,Dhaka North Depot,23.8738,90.3984,No,40000
24-Mar-26,SR-7,Gazipur,Brothers Store,15:40:40,15:46:21,Matched,Electronics,Vision LED TV 43,1,3137,3137,51,Confirmed,Nagad,SHOP-6174,ORD-542488,Gazipur Distributor,24.0023,90.4264,No,40000
15-Mar-26,SR-24,Uttara-10,Hasan Traders,15:14:29,15:32:11,Matched,Furniture,RFL Plastic Table,9,5418,48762,28,Confirmed,Cash,SHOP-6314,ORD-904937,Dhaka South Depot,23.8738,90.3984,No,40000
08-Mar-26,SR-114,Mirpur-10,Rahman Traders,14:17:25,14:29:28,Weak,Household,RFL Laundry Basket,2,5449,10898,3,Confirmed,Nagad,SHOP-7242,ORD-298771,Gazipur Distributor,23.8067,90.3687,No,50000
02-Mar-26,SR-81,Mirpur-1,Omar Store,16:55:06,17:18:20,Matched,Furniture,RFL Dining Table,15,3134,47010,49,Confirmed,Credit,SHOP-2281,ORD-191606,Dhaka South Depot,23.8041,90.3556,No,40000
25-Mar-26,SR-75,Gazipur,Azad Store,11:44:21,11:55:06,Matched,Plastics,RFL Storage Box,16,4766,76256,13,Cancelled,Nagad,SHOP-5566,ORD-461406,Gazipur Distributor,24.0023,90.4264,No,50000
07-Mar-26,SR-68,Uttara-10,Azad Store,16:25:46,16:48:51,Matched,Kitchenware,RFL Food Carrier,20,3282,65640,45,Confirmed,Credit,SHOP-3406,ORD-999181,Dhaka South Depot,23.8738,90.3984,No,40000
17-Mar-26,SR-49,Savar,Amin Variety,15:55:11,16:11:57,Matched,Electronics,Vision Fan,19,3034,57646,27,Pending,bKash,SHOP-4752,ORD-727648,Gazipur Distributor,23.8583,90.2667,No,60000
16-Mar-26,SR-39,Gazipur,City General Store,09:26:37,09:51:23,Matched,Kitchenware,RFL Food Carrier,7,2926,20482,44,Cancelled,Cash,SHOP-4014,ORD-452920,Gazipur Distributor,24.0023,90.4264,No,30000
03-Mar-26,SR-22,Uttara-10,Rahman Traders,11:03:59,11:17:50,Weak,Kitchenware,RFL Food Carrier,24,3626,87024,31,Confirmed,Credit,SHOP-4644,ORD-699106,Gazipur Distributor,23.8738,90.3984,No,60000
01-Mar-26,SR-65,Mohammadpur,Rahman Traders,15:30:28,15:51:06,Not Matched,Furniture,RFL Wardrobe,3,5329,15987,43,Cancelled,Nagad,SHOP-7318,ORD-192546,Dhaka North Depot,23.757,90.358,No,60000
08-Mar-26,SR-16,Mohammadpur,City General Store,13:46:59,13:55:13,Weak,Kitchenware,RFL Food Carrier,21,4611,96831,53,Confirmed,Credit,SHOP-9265,ORD-958369,Chittagong Depot,23.757,90.358,Yes,50000
28-Mar-26,SR-24,Mohammadpur,Al Madina Shop,13:28:07,13:42:27,Matched,Furniture,RFL Dining Table,6,4063,24378,27,Confirmed,Cash,SHOP-9252,ORD-627551,Dhaka North Depot,23.757,90.358,No,40000
25-Mar-26,SR-131,Narayanganj,City General Store,15:52:18,16:08:03,Matched,Kitchenware,RFL Spice Box,21,1914,40194,28,Confirmed,Nagad,SHOP-7155,ORD-286570,Dhaka South Depot,23.6238,90.5,No,60000
06-Mar-26,SR-54,Gazipur,Azad Store,12:43:02,13:08:12,Matched,Kitchenware,RFL Food Carrier,5,2266,11330,55,Pending,Cash,SHOP-1315,ORD-668693,Dhaka South Depot,24.0023,90.4264,No,50000
26-Mar-26,SR-110,Chittagong,Azad Store,15:45:46,15:52:58,Not Matched,Kitchenware,RFL Rice Container,23,1849,42527,10,Cancelled,Cash,SHOP-3342,ORD-678951,Dhaka North Depot,22.3569,91.7832,No,60000
13-Mar-26,SR-6,Mohammadpur,Karim Store,13:25:50,13:47:52,Matched,Kitchenware,RFL Spice Box,11,4445,48895,4,Confirmed,Credit,SHOP-8912,ORD-346283,Dhaka North Depot,23.757,90.358,No,50000
03-Mar-26,SR-143,Dhanmondi,New Market Traders,14:58:28,15:18:53,Matched,Electronics,Vision LED TV 32,11,4711,51821,49,Pending,Nagad,SHOP-8914,ORD-111225,Chittagong Depot,23.7461,90.3742,No,40000
13-Mar-26,SR-81,Mohammadpur,New Market Traders,11:42:21,12:03:27,Matched,Furniture,RFL Plastic Table,1,3791,3791,7,Confirmed,bKash,SHOP-2778,ORD-546892,Chittagong Depot,23.757,90.358,No,50000
01-Mar-26,SR-109,Uttara-10,Karim Store,13:02:35,13:22:06,Matched,Furniture,RFL Wardrobe,16,1304,20864,37,Confirmed,Nagad,SHOP-3208,ORD-925681,Chittagong Depot,23.8738,90.3984,No,30000
22-Mar-26,SR-124,Uttara-10,Tanzim Traders,10:27:19,10:41:04,Matched,Furniture,RFL Wardrobe,17,2260,38420,37,Confirmed,Nagad,SHOP-3478,ORD-794540,Dhaka North Depot,23.8738,90.3984,No,30000
26-Mar-26,SR-25,Mirpur-10,Rahman Traders,10:39:06,10:59:55,Matched,Household,RFL Laundry Basket,23,5833,134159,22,Cancelled,Credit,SHOP-4642,ORD-654444,Dhaka North Depot,23.8067,90.3687,No,60000
01-Mar-26,SR-25,Narayanganj,Green Valley Shop,14:26:58,14:42:14,Matched,Electronics,Vision LED TV 43,8,1817,14536,21,Confirmed,Credit,SHOP-6710,ORD-562928,Gazipur Distributor,23.6238,90.5,No,60000
22-Mar-26,SR-112,Uttara-3,Hasan Traders,13:24:23,13:42:52,Weak,Furniture,RFL Dining Table,16,5846,93536,23,Confirmed,Cash,SHOP-3614,ORD-267764,Narayanganj Hub,23.8759,90.3795,No,60000
06-Mar-26,SR-122,Uttara-3,Green Valley Shop,13:19:06,13:42:09,Matched,Household,RFL Dustbin,14,1194,16716,12,Confirmed,Cash,SHOP-7327,ORD-277215,Chittagong Depot,23.8759,90.3795,No,30000
11-Mar-26,SR-66,Savar,Azad Store,10:16:02,10:25:43,Matched,Furniture,RFL Wardrobe,10,5652,56520,59,Confirmed,Cash,SHOP-5783,ORD-724188,Dhaka North Depot,23.8583,90.2667,No,60000
19-Mar-26,SR-136,Mirpur-1,Al Madina Shop,15:46:02,16:01:55,Matched,Plastics,RFL Plastic Chair,5,5915,29575,10,Confirmed,Credit,SHOP-1865,ORD-431968,Narayanganj Hub,23.8041,90.3556,No,30000
18-Mar-26,SR-138,Mirpur-1,New Market Traders,14:16:14,14:37:19,Matched,Electronics,Vision LED TV 43,18,5220,93960,6,Confirmed,Cash,SHOP-5875,ORD-136688,Dhaka North Depot,23.8041,90.3556,No,40000
09-Mar-26,SR-72,Mohammadpur,New Market Traders,16:06:51,16:22:33,Weak,Kitchenware,RFL Food Carrier,2,2802,5604,21,Cancelled,Credit,SHOP-3448,ORD-756844,Dhaka South Depot,23.757,90.358,No,50000
20-Mar-26,SR-143,Narayanganj,Sadia Store,15:20:41,15:46:25,Matched,Plastics,RFL 20L Bucket,19,5450,103550,54,Confirmed,Nagad,SHOP-4336,ORD-377620,Gazipur Distributor,23.6238,90.5,No,30000
29-Mar-26,SR-141,Mohammadpur,Green Valley Shop,15:44:58,15:53:09,Matched,Plastics,RFL 20L Bucket,6,1314,7884,25,Confirmed,Cash,SHOP-1919,ORD-461958,Dhaka South Depot,23.757,90.358,No,30000
30-Mar-26,SR-18,Gazipur,Brothers Store,15:49:29,16:00:53,Matched,Kitchenware,RFL Spice Box,13,1633,21229,1,Confirmed,bKash,SHOP-6536,ORD-863054,Narayanganj Hub,24.0023,90.4264,No,60000
27-Mar-26,SR-95,Mirpur-10,Hasan Traders,11:45:08,11:53:51,Not Matched,Household,RFL Dustbin,14,2871,40194,20,Confirmed,Cash,SHOP-9919,ORD-695903,Chittagong Depot,23.8067,90.3687,No,30000
22-Mar-26,SR-32,Mirpur-10,City General Store,15:14:00,15:32:19,Matched,Kitchenware,RFL Rice Container,15,4979,74685,33,Pending,Credit,SHOP-5985,ORD-590700,Narayanganj Hub,23.8067,90.3687,No,30000
30-Mar-26,SR-140,Uttara-3,Green Valley Shop,11:25:12,11:45:52,Matched,Furniture,RFL Dining Table,16,2734,43744,21,Confirmed,Nagad,SHOP-4768,ORD-170597,Chittagong Depot,23.8759,90.3795,No,50000
07-Mar-26,SR-28,Narayanganj,Azad Store,12:02:13,12:15:21,Matched,Kitchenware,RFL Spice Box,3,1805,5415,56,Pending,bKash,SHOP-5969,ORD-238478,Narayanganj Hub,23.6238,90.5,No,60000
30-Mar-26,SR-125,Mirpur-1,Omar Store,15:13:42,15:30:27,Matched,Kitchenware,RFL Food Carrier,19,3727,70813,53,Confirmed,Nagad,SHOP-2287,ORD-585928,Dhaka South Depot,23.8041,90.3556,No,60000
19-Mar-26,SR-104,Narayanganj,Sadia Store,11:33:52,11:41:59,Matched,Household,RFL Laundry Basket,9,4407,39663,12,Confirmed,Credit,SHOP-4027,ORD-166189,Gazipur Distributor,23.6238,90.5,No,60000
08-Mar-26,SR-107,Uttara-10,Maa Enterprise,11:08:39,11:15:02,Weak,Household,RFL Laundry Basket,1,2559,2559,24,Confirmed,Cash,SHOP-9698,ORD-485547,Gazipur Distributor,23.8738,90.3984,No,60000
08-Mar-26,SR-30,Chittagong,Brothers Store,15:59:42,16:05:45,Matched,Kitchenware,RFL Food Carrier,19,2891,54929,6,Confirmed,Cash,SHOP-2520,ORD-811882,Gazipur Distributor,22.3569,91.7832,No,50000
18-Mar-26,SR-34,Mirpur-1,New Market Traders,15:24:57,15:50:08,Not Matched,Kitchenware,RFL Food Carrier,13,5384,69992,49,Pending,Nagad,SHOP-1907,ORD-790528,Gazipur Distributor,23.8041,90.3556,No,30000
02-Mar-26,SR-84,Mirpur-10,Azad Store,10:47:18,11:04:56,Matched,Furniture,RFL Wardrobe,12,1974,23688,28,Cancelled,bKash,SHOP-3937,ORD-678906,Dhaka South Depot,23.8067,90.3687,No,50000
28-Mar-26,SR-60,Uttara-3,Tanzim Traders,14:44:32,15:09:24,Matched,Household,RFL Laundry Basket,10,2395,23950,11,Cancelled,bKash,SHOP-8795,ORD-155368,Dhaka South Depot,23.8759,90.3795,No,30000
30-Mar-26,SR-96,Dhanmondi,Green Valley Shop,10:12:45,10:34:10,Matched,Kitchenware,RFL Food Carrier,15,4590,68850,8,Pending,Cash,SHOP-1878,ORD-366832,Chittagong Depot,23.7461,90.3742,No,50000
23-Mar-26,SR-61,Dhanmondi,Brothers Store,16:42:41,16:59:54,Weak,Electronics,Vision LED TV 32,23,3251,74773,19,Confirmed,Nagad,SHOP-9320,ORD-837749,Gazipur Distributor,23.7461,90.3742,No,50000
12-Mar-26,SR-49,Dhanmondi,Omar Store,11:38:52,11:50:06,Matched,Household,RFL Dustbin,24,4878,117072,10,Confirmed,Cash,SHOP-1937,ORD-870233,Narayanganj Hub,23.7461,90.3742,No,60000
01-Mar-26,SR-13,Chittagong,Bismillah Store,12:26:47,12:38:19,Weak,Furniture,RFL Wardrobe,5,3058,15290,56,Pending,Nagad,SHOP-1717,ORD-630823,Dhaka North Depot,22.3569,91.7832,No,40000
23-Mar-26,SR-116,Mohammadpur,Brothers Store,12:33:45,12:47:39,Not Matched,Kitchenware,RFL Spice Box,22,2445,53790,9,Pending,bKash,SHOP-1863,ORD-203739,Narayanganj Hub,23.757,90.358,No,30000
02-Mar-26,SR-29,Dhanmondi,Brothers Store,10:29:21,10:50:33,Not Matched,Plastics,RFL Plastic Chair,2,3234,6468,60,Pending,Nagad,SHOP-3882,ORD-264598,Gazipur Distributor,23.7461,90.3742,No,40000
02-Mar-26,SR-86,Mohammadpur,Brothers Store,14:14:49,14:32:58,Matched,Electronics,Vision LED TV 43,21,559,11739,0,Confirmed,Credit,SHOP-7185,ORD-685331,Narayanganj Hub,23.757,90.358,No,60000
11-Mar-26,SR-21,Uttara-10,City General Store,13:27:30,13:36:53,Matched,Plastics,RFL Water Jug,4,3314,13256,16,Pending,Cash,SHOP-9428,ORD-277708,Gazipur Distributor,23.8738,90.3984,No,30000
04-Mar-26,SR-120,Chittagong,Green Valley Shop,14:01:14,14:16:30,Matched,Household,RFL Mop Set,12,5967,71604,44,Confirmed,Credit,SHOP-4218,ORD-205224,Dhaka South Depot,22.3569,91.7832,No,40000
14-Mar-26,SR-10,Mohammadpur,City General Store,16:18:10,16:33:02,Matched,Household,RFL Dustbin,1,888,888,19,Confirmed,Cash,SHOP-1904,ORD-807757,Dhaka South Depot,23.757,90.358,Yes,30000
19-Mar-26,SR-29,Mirpur-1,Bismillah Store,10:55:58,11:01:04,Matched,Plastics,RFL 20L Bucket,17,5813,98821,53,Pending,Credit,SHOP-9569,ORD-496717,Dhaka North Depot,23.8041,90.3556,No,30000
22-Mar-26,SR-28,Mirpur-10,Maa Enterprise,16:46:47,17:12:21,Matched,Plastics,RFL Storage Box,13,2997,38961,53,Confirmed,bKash,SHOP-4041,ORD-128463,Narayanganj Hub,23.8067,90.3687,No,30000
20-Mar-26,SR-49,Savar,Bismillah Store,12:38:06,12:54:08,Matched,Plastics,RFL Storage Box,9,966,8694,47,Confirmed,Cash,SHOP-1839,ORD-651518,Gazipur Distributor,23.8583,90.2667,Yes,60000
13-Mar-26,SR-104,Dhanmondi,Azad Store,11:30:06,11:43:25,Matched,Electronics,Vision LED TV 43,1,5194,5194,52,Confirmed,Nagad,SHOP-8581,ORD-695055,Narayanganj Hub,23.7461,90.3742,No,60000
06-Mar-26,SR-55,Mirpur-10,Karim Store,13:53:14,14:00:46,Matched,Plastics,RFL 20L Bucket,15,5367,80505,41,Confirmed,Cash,SHOP-6828,ORD-767449,Gazipur Distributor,23.8067,90.3687,No,50000
11-Mar-26,SR-63,Narayanganj,Omar Store,10:59:22,11:07:22,Matched,Plastics,RFL 20L Bucket,1,3220,3220,6,Pending,bKash,SHOP-4357,ORD-804764,Chittagong Depot,23.6238,90.5,No,40000
04-Mar-26,SR-90,Mirpur-1,Amin Variety,15:51:26,16:02:35,Matched,Kitchenware,RFL Food Carrier,7,1806,12642,4,Confirmed,Cash,SHOP-3595,ORD-181250,Dhaka South Depot,23.8041,90.3556,No,30000
01-Mar-26,SR-66,Uttara-10,Brothers Store,13:51:26,14:06:58,Matched,Furniture,RFL Plastic Table,24,3676,88224,19,Confirmed,Nagad,SHOP-2350,ORD-594833,Dhaka South Depot,23.8738,90.3984,No,50000
25-Mar-26,SR-61,Uttara-10,Amin Variety,09:08:12,09:21:07,Matched,Household,RFL Laundry Basket,7,2565,17955,22,Cancelled,Cash,SHOP-1229,ORD-395683,Dhaka South Depot,23.8738,90.3984,No,30000
13-Mar-26,SR-33,Narayanganj,Brothers Store,10:03:19,10:21:52,Matched,Plastics,RFL 20L Bucket,25,2464,61600,3,Cancelled,Credit,SHOP-5237,ORD-920043,Chittagong Depot,23.6238,90.5,No,50000
03-Mar-26,SR-96,Narayanganj,Sadia Store,11:02:38,11:16:37,Matched,Household,RFL Mop Set,21,801,16821,16,Cancelled,Cash,SHOP-5876,ORD-688966,Chittagong Depot,23.6238,90.5,No,60000
09-Mar-26,SR-125,Uttara-3,Azad Store,15:24:30,15:43:58,Matched,Electronics,Vision Fan,6,295,1770,12,Confirmed,Nagad,SHOP-5835,ORD-740376,Dhaka South Depot,23.8759,90.3795,No,60000
26-Mar-26,SR-58,Dhanmondi,Hasan Traders,12:56:14,13:17:31,Matched,Household,RFL Dustbin,18,1493,26874,26,Confirmed,Cash,SHOP-9072,ORD-274038,Narayanganj Hub,23.7461,90.3742,No,30000
26-Mar-26,SR-60,Narayanganj,Amin Variety,10:15:25,10:36:02,Matched,Kitchenware,RFL Rice Container,19,3543,67317,54,Cancelled,Nagad,SHOP-7178,ORD-894059,Narayanganj Hub,23.6238,90.5,No,60000
28-Mar-26,SR-95,Mohammadpur,Green Valley Shop,13:14:10,13:38:56,Matched,Furniture,RFL Wardrobe,1,1984,1984,8,Pending,bKash,SHOP-2787,ORD-229035,Dhaka South Depot,23.757,90.358,No,60000
11-Mar-26,SR-119,Mirpur-10,Amin Variety,14:59:29,15:06:17,Matched,Electronics,Vision LED TV 32,16,3748,59968,60,Confirmed,bKash,SHOP-2423,ORD-485069,Narayanganj Hub,23.8067,90.3687,No,30000
26-Mar-26,SR-145,Narayanganj,New Market Traders,16:24:22,16:48:23,Matched,Furniture,RFL Dining Table,23,411,9453,22,Confirmed,Nagad,SHOP-1352,ORD-758890,Narayanganj Hub,23.6238,90.5,No,50000
21-Mar-26,SR-29,Narayanganj,Maa Enterprise,09:45:22,10:10:14,Matched,Household,RFL Dustbin,12,5368,64416,41,Confirmed,bKash,SHOP-7503,ORD-171976,Gazipur Distributor,23.6238,90.5,No,60000
21-Mar-26,SR-46,Gazipur,Omar Store,09:40:21,10:01:34,Matched,Plastics,RFL Storage Box,24,1610,38640,39,Cancelled,bKash,SHOP-4865,ORD-247527,Dhaka North Depot,24.0023,90.4264,No,40000
08-Mar-26,SR-101,Mohammadpur,Bismillah Store,16:02:08,16:14:27,Matched,Kitchenware,RFL Rice Container,21,5468,114828,9,Confirmed,bKash,SHOP-5108,ORD-512169,Chittagong Depot,23.757,90.358,No,50000
04-Mar-26,SR-72,Dhanmondi,Brothers Store,12:45:14,13:01:22,Matched,Kitchenware,RFL Rice Container,16,1538,24608,24,Confirmed,bKash,SHOP-3274,ORD-793493,Dhaka North Depot,23.7461,90.3742,No,60000
29-Mar-26,SR-11,Chittagong,Omar Store,14:09:20,14:27:27,Matched,Furniture,RFL Dining Table,6,315,1890,2,Confirmed,Credit,SHOP-1582,ORD-481623,Gazipur Distributor,22.3569,91.7832,No,40000
28-Mar-26,SR-45,Savar,Omar Store,16:57:16,17:04:54,Matched,Furniture,RFL Wardrobe,23,2742,63066,31,Pending,Cash,SHOP-5551,ORD-763769,Dhaka North Depot,23.8583,90.2667,No,60000
20-Mar-26,SR-38,Narayanganj,Bismillah Store,16:34:18,16:58:38,Matched,Furniture,RFL Dining Table,1,1635,1635,60,Pending,bKash,SHOP-1132,ORD-893143,Chittagong Depot,23.6238,90.5,No,30000
22-Mar-26,SR-98,Mohammadpur,Amin Variety,14:12:26,14:24:07,Matched,Kitchenware,RFL Spice Box,24,2303,55272,30,Confirmed,Credit,SHOP-6950,ORD-179688,Narayanganj Hub,23.757,90.358,No,40000
01-Mar-26,SR-84,Mohammadpur,Green Valley Shop,16:07:40,16:16:19,Matched,Electronics,Vision Fan,6,1038,6228,2,Pending,bKash,SHOP-1689,ORD-947007,Dhaka North Depot,23.757,90.358,No,40000
12-Mar-26,SR-100,Mirpur-1,Azad Store,13:33:13,13:44:05,Not Matched,Kitchenware,RFL Food Carrier,22,1117,24574,39,Pending,Cash,SHOP-8584,ORD-579460,Gazipur Distributor,23.8041,90.3556,No,30000
27-Mar-26,SR-64,Uttara-10,Azad Store,11:25:13,11:49:58,Matched,Plastics,RFL Plastic Chair,21,1463,30723,46,Confirmed,Nagad,SHOP-6348,ORD-752538,Narayanganj Hub,23.8738,90.3984,No,60000
03-Mar-26,SR-14,Mohammadpur,Rahman Traders,10:47:33,10:58:48,Matched,Furniture,RFL Dining Table,21,3344,70224,25,Confirmed,Cash,SHOP-6456,ORD-424713,Narayanganj Hub,23.757,90.358,No,30000
24-Mar-26,SR-135,Savar,Tanzim Traders,13:52:12,14:06:07,Matched,Electronics,Vision LED TV 43,14,1935,27090,5,Confirmed,bKash,SHOP-8191,ORD-484754,Dhaka South Depot,23.8583,90.2667,No,50000
06-Mar-26,SR-43,Savar,City General Store,11:02:21,11:25:33,Matched,Kitchenware,RFL Spice Box,2,2300,4600,31,Pending,Nagad,SHOP-1735,ORD-154907,Gazipur Distributor,23.8583,90.2667,No,40000
27-Mar-26,SR-115,Uttara-10,Maa Enterprise,16:29:56,16:37:57,Weak,Furniture,RFL Dining Table,25,4391,109775,37,Confirmed,Credit,SHOP-6893,ORD-259276,Narayanganj Hub,23.8738,90.3984,No,60000
07-Mar-26,SR-95,Chittagong,Hasan Traders,09:18:53,09:29:18,Matched,Household,RFL Laundry Basket,25,5522,138050,24,Pending,Credit,SHOP-9584,ORD-890741,Gazipur Distributor,22.3569,91.7832,No,30000
11-Mar-26,SR-22,Savar,Sadia Store,12:51:38,13:03:25,Matched,Household,RFL Dustbin,9,5445,49005,18,Pending,bKash,SHOP-4715,ORD-471778,Dhaka South Depot,23.8583,90.2667,No,30000
01-Mar-26,SR-65,Dhanmondi,Bismillah Store,10:37:48,10:53:14,Weak,Plastics,RFL Storage Box,12,5825,69900,4,Confirmed,Nagad,SHOP-3238,ORD-235134,Narayanganj Hub,23.7461,90.3742,No,30000
06-Mar-26,SR-36,Uttara-10,Azad Store,12:02:58,12:09:15,Matched,Electronics,Vision Fan,13,157,2041,59,Cancelled,Credit,SHOP-8777,ORD-966444,Narayanganj Hub,23.8738,90.3984,No,50000
12-Mar-26,SR-49,Mohammadpur,Karim Store,11:20:49,11:39:40,Matched,Kitchenware,RFL Rice Container,2,271,542,38,Confirmed,Nagad,SHOP-8968,ORD-488186,Dhaka South Depot,23.757,90.358,No,50000
14-Mar-26,SR-44,Uttara-10,Sadia Store,14:03:12,14:13:15,Not Matched,Kitchenware,RFL Food Carrier,8,2450,19600,31,Confirmed,bKash,SHOP-5200,ORD-162882,Dhaka North Depot,23.8738,90.3984,Yes,40000
11-Mar-26,SR-140,Mirpur-1,Brothers Store,16:38:34,16:51:15,Matched,Furniture,RFL Dining Table,22,3843,84546,10,Pending,bKash,SHOP-8709,ORD-263668,Dhaka South Depot,23.8041,90.3556,No,50000
24-Mar-26,SR-126,Savar,Amin Variety,11:19:02,11:35:11,Matched,Kitchenware,RFL Spice Box,4,577,2308,13,Pending,bKash,SHOP-6348,ORD-332359,Gazipur Distributor,23.8583,90.2667,No,50000
